subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
8TCRXvx9prqsOl9cPX3f4gD91SPZAVE66uNC6U3_4ME,24.6240654,52.47651672,29.92557335,35.86195755,108.8069153,27.24750328,177.0726776,107.0213776,83.76348877,37.48727036,65.39803314,53.68526077,102.1883621,17.09179497
8UQcii6gOsAZ8HUKyvQSY4pNNig85oyG7YWf8Pv24rw,20.86911011,43.23553085,24.97045326,33.81993103,91.15406799,21.95683861,148.3621979,94.69081116,68.00313568,30.12795258,54.70345688,46.90535355,76.50756073,13.81778622
8UzAHjyGQuvdv7fOQCazoAcqVuVOv5H7j3ZWe_cwWDg,24.29580879,47.94143295,28.4750843,38.22470856,104.7299271,26.49231148,173.9529419,97.28101349,75.61865997,36.88170624,67.80065155,53.61360931,86.36036682,16.60091209
8V2XqdbUy-kI5tyySGrKNQU9XbQ8KoL20g3rt2vNSN4,24.93579865,51.77884293,30.30502701,36.83728027,110.5612564,26.83610344,174.8300171,104.6652832,80.05975342,37.52891922,69.30257416,54.10702133,98.95051575,17.49419212
8VeEyDejvLRbA8-2IJk8xZ0uZrL4FJqtOqtMOVHwCtA,27.84977531,53.65739822,32.26295471,40.2579689,111.6155167,29.40927696,189.3792114,111.5211029,85.65309143,37.64455795,74.8379364,58.30084991,107.1974869,19.4663353
8WXn9BpS3RqbAo1DOnJlmkCCTLNop6r05u16nWlYo4Y,25.86368752,51.55571747,35.78995895,42.38605499,117.9320068,29.42062187,183.2332306,112.5057983,80.93405151,40.01491165,72.58123016,58.91217422,103.1458359,18.45598221
8XB65OIFyJWssH8CLHyyTWVuuBT-H3u3C1haKwy-LkE,22.04624557,44.47837067,23.6674118,32.67494965,85.96165466,21.84741783,161.7341919,89.7568512,73.24969482,31.86898232,58.6529274,46.99491501,76.81293488,16.00539589
8YgXcWe0_qvmBTG-C3zcan3y7XTDDI9i0OyZUOfrLLw,20.6206913,44.56501007,27.01884079,32.81063461,91.61451721,23.06482506,157.7696075,97.51997375,70.0838623,30.96356773,58.26936722,51.92630386,76.1281662,14.39785767
8ZfHrEcyQrHW0VUJE_PbKKjIQdV5SEBKuGczczf3QzE,24.87777328,51.51218414,31.35734367,38.33106613,112.3921509,27.36106491,175.8078766,103.0276489,81.30388641,37.37107468,67.27695465,55.01519394,102.1706772,16.88230896
8_NeFeMY4mHqhfRnmfSscbTTByzF7e5kO78ewuBIvtg,25.21580124,49.17499542,29.31314659,37.03581238,103.3664093,24.99142456,169.5290833,108.9380569,78.27219391,35.20572281,62.21519852,57.08556747,91.77918243,15.83703136
8dNapeHYd_jNji_IkOHzYEWBvjDrfJPWr8fW01bifZU,21.8687973,45.06990051,27.06931114,35.01636505,87.34978485,23.50165367,159.0312195,93.32743073,70.93836975,32.54548264,58.80600739,51.54059601,75.79524994,14.79766941
8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,22.13525772,47.69005966,25.43082809,34.25671387,93.2991333,23.03612518,159.8474884,93.85414886,74.59375763,32.46687317,58.54048538,48.96090317,80.10632324,14.61141682
8irviJf2nJFtk3DCSB3zQ_iMByLhMZTcEHZC8AF9JtU,27.00228119,52.56322098,28.9568119,39.76933289,103.8022232,27.54654312,180.8395386,106.5725937,83.04957581,36.53139114,68.19766235,53.03556442,96.33901215,17.61275291
8lrTWVmtwtJGPW_DSzp4TFHjNcFRAs7IJczSOvygXpI,23.1631794,46.00160217,26.87857056,35.90085983,94.95046997,23.65950775,157.8790131,99.4866333,73.00551605,32.77758789,57.97642517,53.32147217,89.92481995,15.22982597
8lxaWmIA2HafxRaIenM0WIV2MrBYIF7jB9A3rU-Ewq0,24.25957489,51.3117485,30.80401039,37.32748795,101.3123474,26.33054924,174.3225861,94.37858582,80.26869202,35.87890625,64.88677979,50.12766266,83.94230652,16.27385521
8mPhEIhCWSuIlfJ3OXm7baWgvJrrODEl2QhjrwJ4UjM,23.5147953,53.80186844,30.74462891,35.58753586,96.66950226,26.0904274,180.5239258,99.00411987,84.42987061,36.85871124,66.86991119,50.20378494,82.28295135,16.40529823
8rXP3LvC1O-XRy-r_RvlCDR_6TSdtYQKaDfL3J8ZCsA,21.71234322,44.72504044,26.06643295,32.99489594,86.04784393,22.90307236,160.6150513,91.91413879,73.09928894,30.69397163,57.98888016,48.98789978,76.47454071,14.59855843
8rkvskkBe0lcgqJ3wjmSKgoGIAz5GCebM_AlE3W1nh0,24.08000565,51.14917755,28.10869026,34.7953186,95.47792816,24.87947845,171.5301971,93.14221191,77.65127563,35.07587814,65.92727661,50.40972519,79.89774323,15.57157516
91hkFkRlHkbUc_v76OqSfOTGr0WAGZc4nJqeGTs3GOs,23.27081108,48.74678802,29.50888443,34.18759918,106.712265,26.6097374,169.713913,99.25250244,77.01204681,35.20438766,65.68671417,50.93396378,94.47605133,16.36441803
95QV4fp-kUUuyLGld-fsc9qz-gsgCyECvI6vSzZiqoM,23.52132225,45.38970947,31.68712425,38.94701767,104.5280914,25.45462608,159.1661072,100.5235519,72.37945557,32.616539,58.99214554,57.80482101,86.65881348,15.0353384
96LtCRgHuVdWN4VIvc2STyiKSLUPLDAQx5GcgbOQXgA,24.03291512,50.18367767,27.98934364,38.32859421,84.90122223,24.8444252,173.6614532,94.34487915,82.13866425,32.25009155,61.46403885,52.31555557,76.09116364,15.61715889
97ZAAJ_g3JDh4dZyX4xLat2X0X3BxV45PynePYVq_yI,25.35552406,52.41606903,34.12038422,38.6172905,103.0256805,29.14021111,175.8675079,109.0420151,82.73154449,38.07613373,67.46529388,62.14604187,91.80211639,17.95063019
98ybaqAtTEscPfdBt_pbzyB7uRzO8UymbWubJOh3cd8,23.38743591,50.33438492,29.51380157,35.55785751,94.26927948,25.21348572,169.7065582,103.4725037,79.99442291,33.81126404,60.95797348,54.36175919,83.76412964,16.16363525
99-A0APISxIX3gIyEXo0VQ_XvAi27p-pj01xr3uMVsg,27.06892395,56.48374176,26.43197441,38.63212204,96.57126617,26.14224815,189.9677887,95.31526184,86.4836731,38.04813004,72.63839722,52.72185898,79.16075897,17.24329567
99p9fJq9dc9r49WjqJ6wJmYIh5NpRDNjjliIKhN2nFY,23.34313965,48.94156265,35.48342896,38.4131279,120.4591904,26.97594261,166.0220184,112.6530685,75.96800995,36.51196289,61.31962585,61.6410141,106.4571381,17.077034
99rCWDsiu7BmmWXnf7NmjfD2FXdXJBHckHavK5uW9hM,21.85524178,45.85974121,24.97732735,34.16168594,91.53274536,21.90864754,159.1798096,98.44048309,73.30188751,32.42714691,57.78554535,48.55130768,73.95664978,14.1519804
9Dd6Dz9YjZ4Ch6cyA4fFjjy4uY9HzV_CpAIbhDicJzc,21.65695,46.92968369,33.39426422,35.94609833,112.1921158,26.60171127,157.7650452,117.2624664,71.01535034,34.47389221,60.87597656,62.29551697,102.1140442,15.408041
9HxPwgDHs897rkdxq6WDeGiyOKMKHtlOitUDZNRk6xY,26.07739067,49.57493591,27.61486435,35.88024521,96.52196503,25.32221794,170.5730743,101.0382233,75.84317017,37.23227692,66.11560059,52.46699905,80.90093994,17.35865593
9Jcfu5TiBNhAQuyvzg-vEbQrKnq90fAEKiS4iY8sS4I,24.68369293,51.17407227,28.4502697,38.20240021,93.64445496,24.92813873,172.5071259,94.80999756,77.8451767,36.02735901,64.71672821,50.06945419,77.27458954,16.52348137
9Jwy08xvevibs7xzvv9w0SUAsX1lx5HVeEixVJWtWvM,23.91670418,47.89329147,28.49542618,36.89263153,104.8590469,26.84087563,169.1927338,99.69516754,74.47175598,36.84597397,65.58306885,51.5321846,93.96524048,16.96111298
9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,25.98145676,55.23845673,34.28749466,40.92418671,114.2834091,29.43783379,192.3500977,112.2587357,90.30255127,38.66070557,71.40553284,59.43555832,102.8990784,18.0314064
9LOvmRMbqtYCq9Jtlup3dS7xmEidwjlTRwAFr489UF8,22.02273178,46.83110428,25.57758522,36.76289368,90.8894043,23.2556076,159.973938,93.59973907,74.11097717,32.49812698,58.84141541,49.11125946,77.72613525,14.20302868
9Ltq8GHN65IkHZN4ivszslPGuydQhRqlasJyfRcynB8,20.89427376,44.91358948,24.64121819,31.31509972,86.00418091,21.22986221,152.1519928,92.04138947,70.65233612,29.94119644,53.82587433,46.64744568,70.42552185,13.45208263
9M8tILHpx5CTackWNzCIbIj0IJjBSpN7nG0btn5QAoc,23.27644157,49.05783844,31.23989868,36.46146774,107.2067795,27.02892876,163.2494354,111.6262436,76.75356293,34.55797958,60.50468826,59.07952881,95.96341705,18.15941048
9OL6hMUweRRRRi0GlJyvMl6IwqIy2Dd0EQPjU4ql6lA,24.39609718,50.44460678,27.72837257,35.01522446,113.5910492,24.39721107,170.7024689,106.6987152,77.11243439,35.49386597,65.52709961,54.66624451,109.4002457,15.6889534
9PN2Hyak2W4F0gdWq0Lzcrm-GnEn99_8fKZCbiel4VI,23.96007919,50.22433853,31.0851593,34.87231827,90.52546692,26.68647194,174.2355804,96.41366577,79.45527649,36.03965759,66.54543304,49.21043396,79.49871063,16.25025177
9PSYt1QA1V2LuUeB87QfewhVngE7TcysOfWIMO5ElTg,24.20909691,53.18658447,27.12757111,35.05974197,95.56904602,25.15937042,179.1753693,97.18682098,81.52526855,37.8773613,70.47473907,48.24952316,78.34011078,15.18247032
9REhywajso9jyHbIAggzDH4bfnCeoPS41C1DjrPDkb0,25.01013565,51.98895264,34.30722809,36.26916122,108.7836609,29.60116196,178.7375793,104.2079086,81.63654327,37.2197876,68.94257355,55.36515427,96.40261841,17.49101448
9Uwx1ge6eJ8d3jh01XWd7eOBM6AZ_YC2lfB9NYVjVYQ,25.96064568,54.15911102,28.0855732,37.03793335,97.95987701,25.7239399,179.3195953,98.63907623,84.0355072,38.17498398,67.64758301,48.67437744,83.82388306,17.45074463
9WDEVwVyXeZPsmZ3vyB-AtLunvJjsp24Yls-zufCAiA,25.50302124,49.55635834,36.55683899,41.1226387,115.5244827,31.22246361,175.1638031,118.1579437,78.39904022,39.74928284,70.26267242,63.73437881,112.1788788,18.63465691
9WoMeNOm2dWQm-674WB9tuwuzbdBMsQja7XA2JgR4ck,26.26549911,55.55212784,28.46909904,37.63214111,98.46625519,27.1457119,196.2881927,106.9528961,91.74332428,36.67815781,74.43700409,52.98622131,92.68612671,17.89552879
9XOBx08BW9pET4ZXxgXqQtDDuEo5bdVjbEiOOJqJ4_A,22.61942101,47.94081116,30.5346489,35.51301193,100.2060013,25.99168968,164.7508392,97.75823212,78.55545807,34.11290359,58.77824783,55.4967308,83.11992645,15.75278664
9ZCT7eFSAxVn7Pk-q0U6mCUeQTkjVVgF9ULy7MVNiFA,20.88687515,47.06800461,27.72222137,30.34724808,87.24822998,23.7436142,161.0938721,94.95187378,75.14485931,31.65563583,58.5908699,50.08709717,77.23649597,14.71487808
9d25hpzM5Sy8yAUwZGwrN9NhmV1ZZjI_2YxfvF4A8YQ,22.64039803,42.03350449,29.16396713,36.98271179,100.9030991,25.64052963,154.699707,100.8612366,68.8926239,32.37453461,57.61036682,53.04193115,87.28288269,16.21812248
9fwKNnUqd4aChCfMqkjFnj_Rzk_pU-UrAb1ew4XoYW0,23.95236588,46.66983032,28.36462975,36.12399292,94.17082214,24.62868118,163.8053284,94.77887726,74.0502243,34.7117691,63.49539185,51.21936798,81.19966125,15.93415737
9gXNSs0fKryeE1p3HbJYSkH_gv_ipvySjQrz90dRHN0,25.32401466,50.81269073,33.40605927,39.7298851,109.8016891,29.13052177,176.5079651,103.2743225,80.83627319,37.54991913,67.22157288,57.49323654,87.10306549,17.78697395
9jXbtUEAC1zTPfk9VU4udah5F95qkUZMWnDZc81mDVY,25.63799667,52.58072662,28.26740265,37.24781036,108.3513641,25.63305283,179.0161896,101.7437363,82.61421204,38.65807724,67.75350189,49.87250137,94.64131165,17.3253212
9mPdGPLxTxIMgWJUqKBGAxM5MkQW1U-W4Lja23hvvwU,22.62972832,48.54298401,25.92103386,35.06112289,95.29169464,22.44017982,166.5728607,97.69303894,74.40718079,32.24160004,61.79748154,50.12426758,77.40339661,14.68058395
9o4N8k59ukMvsfOgGMLp66-rLPw8OP-P-xvJ7PVGnek,25.58188057,53.79970551,31.21952248,37.19315338,103.7470245,28.33333015,184.6691895,100.6533661,85.45780945,38.23894882,67.41558838,53.73952866,83.62069702,17.53638268
9qVCJoXCAJwZaC9u5-kXG26GlA3JmoMw92Rp5oiVEg4,21.84837151,43.78916168,28.69095421,35.68445969,94.80005646,24.20227623,154.6320801,98.16104126,68.42053223,30.96240044,57.71638107,52.36678314,85.13432312,15.26208973
9r9UXEUP4rNlsPts3IprlY15Ikn3pbSbpz56rvkQmuw,23.13111305,48.42048264,26.89861679,35.4856987,97.3042984,23.23989677,167.6917114,96.46141052,78.16898346,32.26383591,60.18698502,50.34083557,78.4860611,14.96504211
9rYyXYgQEdGYY1PiFKxNSlIMG_TULgQuWUfzZOvk6jo,23.51356506,52.82765961,25.49438095,34.55943298,89.83583832,25.27461624,171.1821289,90.26660919,81.89997101,34.24044037,62.72423935,46.74125671,78.25338745,16.16435242
9tplm5gImUViNEcYr2L4gMd5m3cwH61-cy8uJ4SItP0,25.06017303,50.24894333,31.43008804,40.16326141,101.5457077,25.87736702,173.5583496,99.89637756,75.26333618,36.96956635,68.55288696,50.78465271,91.79135895,16.59724426
9u-vaMTZFzgzBDbB_7W0DzM9IUpAxQey33Uwvjo7q8Y,23.8269825,52.66108322,33.59747696,37.31118011,114.564888,28.66775513,182.4120178,113.5907669,82.39490509,38.83192825,71.17581177,60.46797562,103.4947739,17.30800629
9wCJatfv6BpfIhr16KyPosqMAPyrZUL2SCdjDms6N_g,21.66904449,49.24422455,26.01446533,35.32562637,85.58641815,22.60385704,167.6505127,90.8924942,78.2583847,32.81218719,59.77402496,49.16714859,76.87889862,14.40870571
9yDE38ljye2XhcQc38xggbv64HwXDSbDkh5bb3lMNkU,22.04895782,47.4901886,26.9575882,32.58154678,86.00697327,24.85341835,167.3110199,95.736763,77.86403656,32.58598328,60.0338974,49.35741043,72.33474731,15.16658401
9yk82zvknWTdeY72Mgr_csskhndqyfHzVO2-VLe9WRI,24.7605381,53.1885376,28.60650253,37.11211395,97.49954224,26.61147499,183.8789215,99.07917023,86.18125153,35.26034164,68.08255005,51.57936096,82.37335968,17.09308434
9zd0Z9boKUq9SD_wczvUvpYqyEu_fSMDqi6lrDgXhXA,22.26687622,46.80797958,28.80669594,35.40007782,95.29908752,25.15399361,160.3251343,92.65966797,73.71152496,33.76420212,60.18375397,47.55732346,85.42781067,15.27433777
A-KSiAlbmLdaHtV_-A_n-6SEKsfkuYOJg8p9tDRqzwM,24.33948517,51.46734238,37.23435211,39.02155304,112.7036133,30.06486893,186.7252197,109.3814774,85.75915527,39.15724182,71.24573517,56.11400223,96.40372467,17.59391212
A473kSGcBV0gMsvzNTpkfTPujQu9VzA9Av_zmJOhelQ,23.46882248,49.47034454,26.92090225,36.06666565,95.55379486,23.7351284,171.3434601,87.66424561,77.82827759,36.80107117,64.78624725,47.94599533,78.2352829,15.79195118
A85jp7bNmv_K4qwOlKkYUhq8jD0NdTiPnw-ww-ITGiQ,22.40607643,49.96447372,22.95071983,32.2540741,86.70214844,20.72881699,166.6366272,90.21278381,78.08021545,32.09892273,58.92608261,44.97785568,68.81492615,13.27714157
AF_6MWdI2jDoTYURBGrWe2xm92IlwYc9HPU6jIybQDk,25.58052063,52.53132629,33.64875412,37.77900314,107.1440735,27.79703712,179.2278595,105.2821579,82.6289978,37.09477615,68.67476654,59.96614838,96.08296967,16.54128075
AJhTuQCUcGqNWYEnrAPV9E_5n-63xapWDqLl5xY09b8,22.43772316,46.25963593,28.20364761,34.97050095,89.20964813,25.43468285,160.2533569,94.42708588,74.66682434,32.48685837,56.49681854,52.51097488,73.16832733,15.20038795
AJrINvKEvx1BaOMF9r23zwKdD9tfkHY4jSO3GyImELQ,22.54650307,47.57030869,28.45855331,36.90474701,95.63002014,25.09082603,162.6213379,96.1023407,74.98907471,33.18561172,58.71081543,54.17295074,83.73316956,15.57118797
ALq8LcExnBnHix58FvA7d3ih7OuuuutlokIyPGjte1s,21.79813385,42.91323853,24.47623634,33.74619293,81.92502594,21.06547928,153.5079651,89.79325104,67.95430756,30.04221153,56.60255432,48.89722443,69.90423584,14.07365799
ANcS9XoH2pvznx3fHddauqj8ZSRshkxtCyuPPA08d_I,21.39574432,47.38937378,24.95922279,32.71668625,85.62718201,22.99748611,160.4427032,94.35627747,73.9026947,32.87449265,57.28096771,50.22954941,77.3246994,15.34910583
AOROve_CMsO6bxWVAi3J6cn6izwWWgxmcCmZcV7Q0cU,22.83479309,47.461689,27.54150391,37.100811,96.52001953,23.56117821,162.0357819,101.7352219,74.2567749,32.55650711,60.2412529,50.69889069,85.54640198,15.24161625
APPW003QXuBi87VOA5p0sEo04WdZKaw0-JIuA9eb0Nc,22.85056305,50.87010193,32.19261932,34.39415741,102.9834442,27.82967949,173.0479279,100.4155655,76.05205536,36.84080124,67.76586151,53.15122986,89.28349304,17.44704819
AQaWg3TKMsHldi2NRDqm2W6mtwmAyo-MNKnIYVt9Cjw,21.38356209,46.91196442,19.13089752,30.41297531,81.28012085,18.88115692,159.1583862,80.67623138,73.75911713,30.30020905,57.13249969,37.68911362,68.78086853,14.0480032
AR7uEXdi39EGZhXMCi74TR3E_kgSL3w9hQIhNDM3Y0U,21.94974899,46.44451904,24.16539001,33.08338928,80.97110748,22.60579109,159.3044739,90.08188629,72.141716,32.48163605,57.52327347,46.00490952,71.79391479,14.91040421
ARC9XVPHMy4OmvCLVt3pOlOR-Wv17WxdC6zj0jJiquc,23.78396797,48.36675262,27.99378204,38.29865646,94.35926056,24.44526672,168.5545349,103.2373123,79.28807068,31.58553123,59.81428146,58.42314911,79.30612946,15.32695389
AR_VQJJ8t4DkdPQ-W-FXVWbnX-gzSCpFp_uR-L9oQck,25.16401291,48.94492722,29.89292908,36.88393402,113.3514786,26.74873543,169.7348785,101.5937805,77.22678375,37.47515106,64.85141754,50.35387802,103.2010345,18.04286385
ARfS_g_SLShf-MC6iRRcqbVYLj8XcaIMC0f1HHttn1Q,21.69764519,46.98237991,25.35264206,33.21154785,95.23186493,22.90680504,165.1873016,92.56550598,75.35021973,34.25836563,61.25135803,46.34803391,81.78768158,15.73121738
ASEvBkXrwsRq1uGPl2JEewV2FIl0v-eKHpgxNjek2Xk,26.12672997,50.60149002,30.40023613,38.81101227,104.7715759,27.82906342,178.412384,104.2835846,81.32377625,38.83751297,68.43109894,53.48537827,89.31201935,18.93557167
ASWDIHpxAgE8tjKibGquSeNFX7ipcfS8_dfxbSxsPJ4,22.72494507,49.54974365,30.83008766,35.44052887,92.15679932,25.20808601,170.5907288,106.0575333,80.5016861,31.98194313,61.74671936,53.31201172,84.99736786,16.96398354
AUIZuo6lfanwDEDqrbi0_Z4Rsle6CF3P6RaNyWw0_Sg,20.72789764,46.186203,23.25982475,31.58328819,83.0138092,22.55335999,153.2677307,85.90033722,71.96669769,30.58133888,54.4692421,46.72768784,66.37677765,14.36952686
AVuZ9mUs33ut1kxRBTAy5aqL5sjjBnIieerhQKSVEN4,22.08812904,45.99472427,27.86880684,37.44377136,95.35263824,23.99101639,162.8599396,110.252121,73.49324799,32.40690613,59.96296692,58.18872452,85.39724731,15.54965305
AWTr9jz168GTtnjbrdysCTk07lCDRKt7xoyPExsYJbk,22.00065994,47.27322006,28.08242607,34.46082687,103.4224548,24.05935669,162.1351929,101.7658768,75.27777863,33.14203644,58.88071823,53.19540405,92.19454193,15.51742363
AX7n8bvX-5xbg8q0cCKaxASM66m2Xg7msSV5tYExzjc,24.22308731,54.08176804,26.07316017,38.7689743,92.24474335,24.61619377,180.1334534,104.145874,83.36090851,34.10754776,65.88731384,55.29308319,79.97025299,16.55621529
AYTfYEz3WD-XDPEqz4dwBmf_kEM8aL1V3rC8IaXKhFY,21.29321861,47.63049698,27.05012131,35.26787949,85.43071747,23.85827827,167.6522675,92.27058411,76.82988739,32.93997574,60.47971725,48.97932434,73.99420929,14.43474674
AZ5hzYVEUK-ZTWjtXpLjwDTl6b-lRHEQQw1Be95nU28,24.95469093,53.67115021,30.85106087,38.15776825,111.6938324,29.23331451,184.9864502,111.7240753,84.48740387,38.95572662,71.00856781,56.55755615,103.4225464,18.26907539
AgS48Otp4jBlbXCuMT4yzzXXIQprRt0tzGYCI6cJ1FA,23.28441238,47.23791504,26.60030365,33.71088028,88.09731293,23.94795227,166.6052399,93.37488556,75.44220734,32.11179352,61.11938858,46.50812912,74.11390686,15.68759823
AhfyGaD1BKo0-u6PeQk2oI-Bw5l0XxpAqNroFuZuy0I,23.53791428,46.42230988,35.57049942,39.890522,121.8310089,28.01719856,160.8894958,116.1521301,72.07172394,35.28786469,62.32152176,60.96171951,110.6853714,16.68091583
AhtPy8eUpV2vcLu0n2Ml3Tli0oyLRJqXybWmMsm6i48,23.27767944,49.86439514,27.63456154,35.96099091,92.07781982,23.86835098,174.7926025,98.1091156,80.76813507,34.61299133,64.05744171,51.27643204,76.88734436,15.60036945
AjjB843zmMmQX4CfAu_mdS4mOj005W6mZjJzguc10Xo,22.43976974,53.72814941,31.63126755,33.33738327,97.54702759,27.49315643,179.8212585,97.04307556,83.18834686,36.80069351,70.01461029,51.08043671,86.97792053,16.50489235
AmedggJX7Rhsxnnl44fPJ5Tj4zIapmO_nJ_gIV3nHlY,26.00960732,54.1831665,34.03813171,40.13276672,120.1257782,30.27463531,185.4238434,109.375,84.75505829,39.6541214,71.34300232,56.96059036,104.8143997,18.40722656
ApDFanKIPc6JqHd_e9JRDA9_V-Th51KFbTd5PhChc2o,23.59068298,47.87607956,34.64883804,39.22663879,102.5215988,29.92556763,170.0462646,98.80885315,76.08213806,37.68302917,63.77429962,55.91893768,85.71455383,17.38259506
ArCTyEI49rEdplfHwC9S0HuE3rvR4bllQp_3-wQldR8,26.85822487,49.95158386,33.21758652,44.51242447,106.361412,28.71611595,176.2844086,107.7885971,78.08570099,38.07184982,69.29234314,58.22711182,100.215126,17.91497231
Av0raRwCIkOPOO2_mAsoEehVscy8jZGYrLC9GOVIcF0,21.99367332,48.70986557,27.13871002,37.02501297,89.07975769,23.78390694,162.999527,95.75946808,76.35282135,33.7691803,58.82917023,52.50135422,81.373703,15.23958492
Ay17AXkv1EI2b1Cp-qH1xBuAKF-bNQVMEYruSbLCYxQ,23.23156166,48.53130341,28.70137215,36.14103317,93.99780273,25.25016975,164.3233337,100.6917267,76.91287231,31.75051498,58.62431717,52.82941055,78.54553986,15.47956276
AzRuQb4fUNeZNDybxcByCOcHQzN8BPYoOacSIuE50fQ,23.08733749,51.0014801,27.73308945,35.22786331,94.00874329,26.73605919,172.3668365,93.53609467,78.9812088,36.33354568,63.97550964,49.58406067,83.47836304,16.24028778
B0Z9Yi4-Fq_kfX9T9yRIA6iZrVAr611tdGaSdtGmckg,24.56868553,50.80418777,29.16300964,39.32181931,97.45585632,25.6380291,175.6409607,95.551651,80.64582825,34.21715927,63.96776962,52.72667313,76.9158783,16.88645935
B10606VgKgwKhNZbpLpWmRMz9OyxGOh_GsYBqDBVuoU,22.95965385,48.16400146,27.78036308,36.3218956,89.17830658,25.06175232,166.4194489,101.6625824,74.60277557,33.03141022,62.03022766,54.99132156,76.71886444,15.67853069
B1EmAqa-3fmzu1QK7URXNIRTDCHrCquueFZNV7V5MHY,21.82091141,41.46430588,29.22033119,36.67728424,93.48435211,23.90075493,151.4287872,99.00364685,66.75328827,32.18828201,56.55927658,54.6077919,82.94328308,14.54743004
B8ND_3IzBRZG78mbv0TrUyJn79ZXP2zkAyth6Wsw1Mc,27.72056007,56.75536728,33.1907959,39.2687912,108.6203384,29.37191772,191.3437653,100.2089691,88.43353271,40.19352341,73.04096985,54.35629654,90.49882507,18.59934425
BAd0xtOsH_sRg0JKio9izgE5u5nS9-FNc4IftcfLDVY,24.82995796,51.19265747,28.16134834,32.42671204,97.17344666,26.92307091,175.2926941,92.21472931,81.90769196,36.24332809,64.64006805,45.55208588,84.46202087,17.29693222
BBb7iHIhdhoi02ZQMSh-dEgl8LPlIx7ZB9SoHi30RiI,22.75121117,50.58594894,30.27661133,35.54417801,94.09311676,25.453228,173.4526062,92.58075714,76.48162079,34.42919922,66.05915833,52.05622864,82.4553833,17.33085823
BFc5dG2exM2V9y2QL5ACK_YqmXrT6_LolirPXkZIJBE,24.97077179,56.02050018,26.13564301,35.15618134,91.76389313,25.52581215,185.5422821,94.16692352,91.27003479,35.62198257,66.11274719,46.18546295,82.74112701,16.11544037
BFf4wYsA_fQ-YMPs6O0OdFYmwJu3yHbU7_VTRwuvf-0,25.3463459,45.63008499,27.71136284,37.70580673,95.70613861,23.72980118,165.411026,97.97538757,70.96390533,36.55106735,67.12670898,54.03391266,89.25454712,16.50178337
BGjL1f-CjLwYekISOM-ZP9CGKLtlVbXMfak4uh6NEtU,25.39175415,55.57423401,29.67729378,39.16447067,103.8275146,26.88256264,183.3270264,104.0037766,82.6004715,38.08903503,71.92137909,55.76198578,98.07346344,17.72122574
BIF35RoJ4W76JSB5HL0sgDi6obf_rKNkxKcIQjmIM5o,23.38447762,49.90450668,27.59774208,34.56343842,90.36195374,24.30123711,172.1612244,98.91799927,80.71851349,32.47270203,62.01955795,50.75542068,75.50417328,15.70521164
BIgqCAZI0sAs9l6VoYb7f5DEalgi2C2UbnCcl6iXX0U,25.47600937,45.85808182,34.85780334,39.90747833,103.4324417,28.35872459,163.0494995,110.7507172,72.68276978,35.76292038,61.45924377,60.15625381,97.73299408,16.46831512
BKcAmykBFFMpHkcQ-KJDzk6tPQ3ZsodfDxly726gHlg,25.31737137,51.62202835,30.14534378,39.33075333,115.7543411,27.12135506,180.5285797,100.6409149,82.8140564,38.06634903,68.62173462,49.83540726,99.97686768,18.2014122
BN5HI-Z_2P6YYrmnCnCxuMkNIK4gXS98XmLvD4GMLwM,24.71489716,43.81530762,43.0920639,44.77858734,119.4128418,33.66048813,158.3038635,118.0777054,67.12237549,35.77071762,62.18491364,65.13004303,107.1659698,19.88375854
BNldbDpAydeJs9HMe4pjl5PF65x7iRBWOhN8P6lTKpg,21.30173874,48.16517639,22.5964756,31.62735939,79.63896179,21.84449196,162.0838928,85.35105896,75.01317596,32.00034332,57.65202332,44.15644073,64.66781616,15.05238342
BQeb8XcTMbJ-ovQPTW7X9JiwPUIW28lL8REJ9yjQtQI,24.02004051,50.63649368,33.21267319,36.15274429,109.2657318,28.05215073,171.801178,101.403717,78.54229736,37.85313034,65.70204163,50.74512863,101.7302246,17.63763046
BTZCXKxodbga0YN6s0TRfWanSSuwHMGUk4lK1XQTDsM,25.27668381,51.99272919,39.84749603,40.11432648,117.9195633,36.40377426,188.0977936,107.3763962,85.28045654,40.52073669,72.68477631,55.74549866,100.3049545,17.73888016
BUhmNtrPKv9T-5hUVF14PuEsoSx0VEobiP4M-T7dqow,27.50380135,52.16592026,36.68581772,41.76845932,112.9057693,30.71838951,185.0099792,115.2541504,83.47780609,39.08969879,70.71232605,61.96675491,104.1223755,19.25638962
BWyBQ-edyHyT2dvptC8hXDEVUelbmFW3KQdWMldEqTo,25.77421188,47.35741806,36.1264534,36.69307327,103.1315308,29.72093964,167.6966858,98.25358582,74.33164215,38.25094223,64.15972137,55.96045685,80.72730255,17.84399414
B_HmsIJRHhy2Nz0cI3egjmWuu1BAEsxE__E_yjjxaXg,23.94568253,54.62275314,29.31790924,41.15482712,100.1367569,25.437603,182.3014221,104.1285706,89.45519257,34.14015961,63.75101089,57.95253754,91.61695099,17.40703392
